,Judge 1 Fighter 1 Round 1,Judge 1 Fighter 2 Round 1,Judge 1 Fighter 1 Round 2,Judge 1 Fighter 2 Round 2,Judge 1 Fighter 1 Round 3,Judge 1 Fighter 2 Round 3,Judge 1 Fighter 1 Round 4,Judge 1 Fighter 2 Round 4,Judge 1 Fighter 1 Round 5,Judge 1 Fighter 2 Round 5,Judge 2 Fighter 1 Round 1,Judge 2 Fighter 2 Round 1,Judge 2 Fighter 1 Round 2,Judge 2 Fighter 2 Round 2,Judge 2 Fighter 1 Round 3,Judge 2 Fighter 2 Round 3,Judge 2 Fighter 1 Round 4,Judge 2 Fighter 2 Round 4,Judge 2 Fighter 1 Round 5,Judge 2 Fighter 2 Round 5,Judge 3 Fighter 1 Round 1,Judge 3 Fighter 2 Round 1,Judge 3 Fighter 1 Round 2,Judge 3 Fighter 2 Round 2,Judge 3 Fighter 1 Round 3,Judge 3 Fighter 2 Round 3,Judge 3 Fighter 1 Round 4,Judge 3 Fighter 2 Round 4,Judge 3 Fighter 1 Round 5,Judge 3 Fighter 2 Round 5,Date,Fighter 1,Fighter 2,Judge 1,Judge 2,Judge 3
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"February 19, 2022",Parker Porter,Alan Baudot,Sal D'Amato,Junichiro Kamijo,Tony Weeks
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,9,10,10,9,9,10,,,,,"February 19, 2022",Joaquin Buckley,Abdul Razak Alhassan,Sal D'Amato,Junichiro Kamijo,Anthony Maness
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"February 19, 2022",Gloria de Paula,Diana Belbita,Michael Bell,Adalaide Byrd,Derek Cleary
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"February 19, 2022",Jonathan Pearce,Christian Rodriguez,Junichiro Kamijo,Chris Lee,Tony Weeks
0,10,9,10,9,10,9,,,,,10,9,10,9,10,8,,,,,10,9,10,9,10,9,,,,,"February 19, 2022",Mario Bautista,Jay Perrin,Michael Bell,Adalaide Byrd,Derek Cleary
0,10,9,9,10,10,9,10,9,10,9,10,9,10,9,10,9,9,10,9,10,10,9,10,9,10,9,9,10,9,10,"February 12, 2022",Israel Adesanya,Robert Whittaker,Mike Beltran,Douglas Crosby,Jacob Montalvo
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"February 12, 2022",Bobby Green,Nasrat Haqparast,Douglas Crosby,Sal D'Amato,Patrick Patlán
0,10,9,9,10,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"February 12, 2022",Andrei Arlovski,Jared Vanderaa,Robert Alexander,Douglas Crosby,Jeff Rexroad
0,9,10,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"February 12, 2022",Casey O'Neill,Roxanne Modafferi,Robert Alexander,Ivan Guzman,Kerry Hatley
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"February 12, 2022",Carlos Ulberg,Fabio Cherant,Robert Alexander,Sal D'Amato,Ivan Guzman
0,10,9,10,9,9,10,,,,,10,9,10,8,9,10,,,,,10,9,10,8,9,10,,,,,"February 12, 2022",Ronnie Lawrence,Mana Martinez,Mike Beltran,Patrick Patlán,Jeff Rexroad
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"February 12, 2022",Jacob Malkoun,A.J. Dobson,Douglas Crosby,Patrick Patlán,Jeff Rexroad
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"February 12, 2022",Maxim Grishin,William Knight,Sal D'Amato,Ivan Guzman,Kerry Hatley
0,10,9,10,9,9,10,10,9,10,9,9,10,10,9,9,10,10,9,9,10,9,10,10,9,10,9,10,9,10,9,"February 05, 2022",Sean Strickland,Jack Hermansson,Derek Cleary,Sal D'Amato,Junichiro Kamijo
0,9,10,9,10,10,9,,,,,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"February 05, 2022",Nick Maximov,Punahele Soriano,Michael Bell,Douglas Crosby,Ron McCarthy
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"February 05, 2022",Bryan Battle,Tresean Gore,Michael Bell,Douglas Crosby,Ron McCarthy
0,10,9,9,10,9,10,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"February 05, 2022",Julian Erosa,Steven Peterson,Derek Cleary,Douglas Crosby,Junichiro Kamijo
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"February 05, 2022",Hakeem Dawodu,Michael Trizano,Derek Cleary,Eric Colón,Sal D'Amato
0,10,9,9,10,10,8,,,,,10,9,9,10,10,8,,,,,10,9,10,9,10,9,,,,,"February 05, 2022",Alexis Davis,Julija Stoliarenko,Derek Cleary,Eric Colón,Sal D'Amato
0,9,10,9,10,10,9,10,9,10,9,10,9,9,10,10,9,10,9,10,9,9,10,9,10,10,9,10,9,10,9,"January 22, 2022",Francis Ngannou,Ciryl Gane,Derek Cleary,Sal D'Amato,Ron McCarthy
0,10,9,9,10,10,9,10,9,9,10,10,9,9,10,10,9,10,9,9,10,10,9,9,10,10,9,9,10,10,9,"January 22, 2022",Deiveson Figueiredo,Brandon Moreno,Michael Bell,Chris Crail,Wade Vierra
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"January 22, 2022",Michel Pereira,Andre Fialho,Derek Cleary,Douglas Crosby,Sal D'Amato
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"January 22, 2022",Victor Henry,Raoni Barcelos,Derek Cleary,Chris Crail,Ron McCarthy
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"January 22, 2022",Tony Gravely,Saimon Oliveira,Michael Bell,Derek Cleary,Ron McCarthy
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"January 22, 2022",Jasmine Jasudavicius,Kay Hansen,Chris Crail,Marcel Varela,Wade Vierra
0,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,8,"January 15, 2022",Calvin Kattar,Giga Chikadze,Derek Cleary,Sal D'Amato,Chris Lee
0,10,9,9,10,10,9,,,,,9,10,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"January 15, 2022",Brandon Royval,Rogerio Bontorin,Eric Colón,Douglas Crosby,Chris Lee
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"January 15, 2022",Katlyn Chookagian,Jennifer Maia,Adalaide Byrd,Derek Cleary,Sal D'Amato
0,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"January 15, 2022",Bill Algeo,Joanderson Brito,Derek Cleary,Douglas Crosby,Sal D'Amato
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"January 15, 2022",Jamie Pickett,Joseph Holmes,Adalaide Byrd,Eric Colón,Chris Lee
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"January 15, 2022",Court McGee,Ramiz Brahimaj,Michael Bell,Junichiro Kamijo,Tony Weeks
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,"January 15, 2022",Brian Kelleher,Kevin Croom,Derek Cleary,Eric Colón,Sal D'Amato
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"January 15, 2022",T.J. Brown,Charles Rosa,Michael Bell,Adalaide Byrd,Junichiro Kamijo
0,10,8,10,9,10,8,,,,,10,8,10,9,10,9,,,,,10,9,10,9,10,8,,,,,"December 18, 2021",Belal Muhammad,Stephen Thompson,Michael Bell,Douglas Crosby,Sal D'Amato
0,10,9,9,10,9,10,,,,,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,"December 18, 2021",Amanda Lemos,Angela Hill,Michael Bell,Douglas Crosby,Junichiro Kamijo
0,10,9,10,9,10,9,,,,,9,10,10,9,10,8,,,,,10,9,10,9,10,8,,,,,"December 18, 2021",Charles Jourdain,Andre Ewell,Sal D'Amato,Junichiro Kamijo,Bryan Miner
0,10,9,10,9,10,9,,,,,9,10,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"December 11, 2021",Geoff Neal,Santiago Ponzinibbio,Derek Cleary,Douglas Crosby,Sal D'Amato
0,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,"December 11, 2021",Josh Emmett,Dan Ige,Douglas Crosby,Sal D'Amato,Ron McCarthy
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"December 11, 2021",Dominick Cruz,Pedro Munhoz,Michael Bell,Derek Cleary,Sal D'Amato
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 11, 2021",Erin Blanchfield,Miranda Maverick,Sal D'Amato,Chris Lee,Ron McCarthy
0,10,9,10,9,10,9,,,,,9,10,10,9,10,8,,,,,10,9,10,9,10,9,,,,,"December 11, 2021",Ryan Hall,Darrick Minner,Michael Bell,Eric Colón,Junichiro Kamijo
0,10,9,10,9,10,9,10,9,10,9,10,9,10,9,9,10,10,9,10,9,10,9,10,9,10,9,10,9,10,9,"December 04, 2021",Jose Aldo,Rob Font,Derek Cleary,Sal D'Amato,Junichiro Kamijo
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 04, 2021",Alex Morono,Mickey Gall,Adalaide Byrd,Derek Cleary,Sal D'Amato
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"December 04, 2021",Bryan Barberena,Darian Weeks,Michael Bell,Junichiro Kamijo,Tony Weeks
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 04, 2021",Cheyanne Vlismas,Mallory Martin,Derek Cleary,Sal D'Amato,Dave Hagen
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"December 04, 2021",William Knight,Alonzo Menifield,Derek Cleary,Junichiro Kamijo,Tony Weeks
0,10,9,10,9,9,10,9,10,10,9,10,9,10,9,9,10,9,10,10,9,10,9,10,9,10,9,9,10,10,9,"November 20, 2021",Ketlen Vieira,Miesha Tate,Michael Bell,Sal D'Amato,Junichiro Kamijo
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"November 20, 2021",Sean Brady,Michael Chiesa,Eric Colón,Douglas Crosby,Junichiro Kamijo
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"November 20, 2021",Rani Yahya,Kyung Ho Kang,Douglas Crosby,Sal D'Amato,Bryan Miner
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,9,10,9,10,9,10,,,,,"November 20, 2021",Adrian Yanez,Davey Grant,Eric Colón,Junichiro Kamijo,Tony Weeks
0,10,9,10,9,10,9,,,,,10,9,10,8,10,9,,,,,10,9,10,9,10,9,,,,,"November 20, 2021",Pat Sabatini,Tucker Lutz,Adalaide Byrd,Eric Colón,Douglas Crosby
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"November 20, 2021",Rafa Garcia,Natan Levy,Sal D'Amato,Junichiro Kamijo,Bryan Miner
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"November 20, 2021",Lupita Godinez,Loma Lookboonmee,Michael Bell,Sal D'Amato,Dave Hagen
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"November 20, 2021",Cody Durden,Qileng Aori,Adalaide Byrd,Eric Colón,Sal D'Amato
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"November 20, 2021",Shayilan Nuerdanbieke,Sean Soriano,Douglas Crosby,Bryan Miner,Tony Weeks
0,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"November 20, 2021",Luana Pinheiro,Sam Hughes,Michael Bell,Adalaide Byrd,Eric Colón
0,10,9,9,10,10,9,10,9,9,10,10,9,10,9,10,9,10,9,9,10,9,10,10,9,10,9,10,9,9,10,"November 13, 2021",Max Holloway,Yair Rodriguez,Derek Cleary,Sal D'Amato,Ron McCarthy
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"November 13, 2021",Cortney Casey,Liana Jojua,Michael Bell,Junichiro Kamijo,Dave Tirelli
0,10,9,10,9,10,9,9,10,10,9,10,9,10,9,9,10,9,10,10,9,10,9,10,9,10,9,9,10,9,10,"November 06, 2021",Kamaru Usman,Colby Covington,Derek Cleary,Sal D'Amato,Dave Tirelli
0,9,10,9,10,9,10,10,9,10,9,9,10,10,9,10,9,10,9,10,9,9,10,10,9,9,10,10,9,10,9,"November 06, 2021",Rose Namajunas,Weili Zhang,Michael Bell,Eric Colón,Douglas Crosby
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"November 06, 2021",Shane Burgos,Billy Quarantillo,Michael Bell,Derek Cleary,Douglas Crosby
0,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"November 06, 2021",Justin Gaethje,Michael Chandler,Derek Cleary,Douglas Crosby,Sal D'Amato
0,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,"November 06, 2021",Dustin Jacoby,John Allan,Michael Bell,Douglas Crosby,Dave Tirelli
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"November 06, 2021",Melsik Baghdasaryan,Bruno Souza,Eric Colón,Douglas Crosby,Sal D'Amato
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"November 06, 2021",Ode Osbourne,C.J. Vergara,Derek Cleary,Eric Colón,Dave Tirelli
0,9,10,10,9,10,9,10,9,10,9,9,10,10,9,10,9,10,9,10,9,9,10,10,9,10,9,10,9,10,9,"October 30, 2021",Petr Yan,Cory Sandhagen,David Lethaby,Anders Ohlsson,Vito Paolillo
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,"October 30, 2021",Alexander Volkov,Marcin Tybura,Vito Paolillo,Darryl Ransom,Clemens Werner
0,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"October 30, 2021",Magomed Ankalaev,Volkan Oezdemir,Ben Cartlidge,Darryl Ransom,Clemens Werner
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"October 30, 2021",Amanda Ribas,Virna Jandiroba,Ben Cartlidge,Howard Hughes,Anders Ohlsson
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"October 30, 2021",Zubaira Tukhugov,Ricardo Ramos,David Lethaby,Vito Paolillo,Darryl Ransom
0,10,9,10,8,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,8,9,10,,,,,"October 30, 2021",Albert Duraev,Roman Kopylov,Ben Cartlidge,Vito Paolillo,Clemens Werner
0,10,9,10,8,9,9,,,,,10,9,10,8,9,9,,,,,10,9,10,8,9,9,,,,,"October 30, 2021",Elizeu Zaleski dos Santos,Benoit Saint Denis,David Lethaby,Anders Ohlsson,Clemens Werner
0,9,10,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"October 30, 2021",Tagir Ulanbekov,Allan Nascimento,Ben Cartlidge,Vito Paolillo,Darryl Ransom
0,10,9,9,9,10,9,10,9,9,10,10,9,9,9,10,9,10,9,9,10,10,9,9,9,10,9,10,9,9,10,"October 23, 2021",Marvin Vettori,Paulo Costa,Derek Cleary,Sal D'Amato,Junichiro Kamijo
0,10,9,10,9,9,10,,,,,10,9,10,9,8,10,,,,,10,9,10,9,8,10,,,,,"October 23, 2021",Grant Dawson,Ricky Glenn,Douglas Crosby,Chris Lee,Ron McCarthy
0,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"October 23, 2021",Jessica-Rose Clark,Joselyne Edwards,Eric Colón,Sal D'Amato,Ron McCarthy
0,10,9,10,9,9,9,,,,,9,10,9,10,9,9,,,,,10,9,10,9,9,9,,,,,"October 23, 2021",Francisco Trinaldo,Dwight Grant,Adalaide Byrd,Sal D'Amato,Ron McCarthy
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"October 23, 2021",Mason Jones,David Onama,Eric Colón,Ron McCarthy,Tony Weeks
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"October 23, 2021",Tabatha Ricci,Maria Oliveira,Douglas Crosby,Junichiro Kamijo,Tony Weeks
0,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"October 23, 2021",Jamie Pickett,Laureano Staropoli,Derek Cleary,Sal D'Amato,Chris Lee
0,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"October 23, 2021",Randa Markos,Livinha Souza,Derek Cleary,Eric Colón,Sal D'Amato
0,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,9,10,10,9,10,9,,,,,"October 23, 2021",Jonathan Martinez,Zviad Lazishvili,Adalaide Byrd,Douglas Crosby,Ron McCarthy
0,10,9,10,9,10,9,10,9,9,10,10,9,10,9,10,9,9,10,9,10,10,9,10,9,10,9,10,9,9,10,"October 16, 2021",Norma Dumont,Aspen Ladd,Sal D'Amato,Junichiro Kamijo,Chris Lee
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"October 16, 2021",Andrei Arlovski,Carlos Felipe,Eric Colón,Douglas Crosby,Sal D'Amato
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,8,,,,,"October 16, 2021",Manon Fiorot,Mayra Bueno Silva,Eric Colón,Douglas Crosby,Tony Weeks
0,9,10,9,10,10,9,,,,,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,"October 16, 2021",Danny Roberts,Ramazan Emeev,Sal D'Amato,Chris Lee,Rick Winter
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"October 16, 2021",Luana Carolina,Lupita Godinez,Eric Colón,Sal D'Amato,Junichiro Kamijo
0,10,9,9,10,10,9,10,9,10,9,10,9,9,10,10,9,10,9,10,9,10,9,9,10,10,9,10,9,10,9,"October 09, 2021",Marina Rodriguez,Mackenzie Dern,Michael Bell,Sal D'Amato,Junichiro Kamijo
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"October 09, 2021",Randy Brown,Jared Gooden,Sal D'Amato,Dave Hagen,Rick Winter
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"October 09, 2021",Matheus Nicolau,Tim Elliott,Michael Bell,Junichiro Kamijo,Tony Weeks
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,9,10,9,10,10,9,,,,,"October 09, 2021",Chris Gutierrez,Felipe Colares,Michael Bell,Sal D'Amato,Rick Winter
0,10,9,10,8,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,"October 09, 2021",Damon Jackson,Charles Rosa,Michael Bell,Adalaide Byrd,Dave Hagen
0,9,10,10,9,10,9,9,10,10,9,9,10,10,9,10,9,9,10,10,9,9,10,10,9,10,9,9,10,10,9,"October 02, 2021",Thiago Santos,Johnny Walker,Derek Cleary,Sal D'Amato,Junichiro Kamijo
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"October 02, 2021",Niko Price,Alex Oliveira,Derek Cleary,Junichiro Kamijo,Tony Weeks
0,10,9,10,9,9,10,,,,,9,10,10,9,9,10,,,,,9,10,10,9,10,9,,,,,"October 02, 2021",Krzysztof Jotko,Misha Cirkunov,Sal D'Amato,Dave Hagen,Chris Lee
0,9,10,10,9,9,10,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"October 02, 2021",Jared Gordon,Joe Solecki,Derek Cleary,Sal D'Amato,Dave Hagen
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,8,10,9,,,,,"October 02, 2021",Karol Rosa,Bethe Correia,Adalaide Byrd,Sal D'Amato,Chris Lee
0,10,9,10,9,10,9,10,9,9,10,10,9,10,9,10,9,10,8,10,9,10,9,10,9,10,9,10,9,10,9,"September 25, 2021",Alexander Volkanovski,Brian Ortega,Michael Bell,Sal D'Amato,Junichiro Kamijo
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"September 25, 2021",Curtis Blaydes,Jairzinho Rozenstruik,Eric Colón,Chris Lee,Tony Weeks
0,10,9,10,9,10,9,,,,,10,9,10,9,10,8,,,,,10,9,10,9,10,9,,,,,"September 25, 2021",Dan Hooker,Nasrat Haqparast,Michael Bell,Adalaide Byrd,Sal D'Amato
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"September 25, 2021",Taila Santos,Roxanne Modafferi,Michael Bell,Eric Colón,Sal D'Amato
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"September 25, 2021",Nick Maximov,Cody Brundage,Sal D'Amato,Dave Hagen,Bryan Miner
0,10,8,10,9,10,9,,,,,10,8,10,8,9,10,,,,,10,8,10,9,9,10,,,,,"September 18, 2021",Ion Cutelaba,Devin Clark,Sal D'Amato,Junichiro Kamijo,Tony Weeks
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"September 18, 2021",Ariane Lipski,Mandy Bohm,Adalaide Byrd,Derek Cleary,Junichiro Kamijo
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"September 18, 2021",Tafon Nchukwi,Mike Rodriguez,Derek Cleary,Eric Colón,Chris Flores
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"September 18, 2021",Raquel Pennington,Pannie Kianzad,Adalaide Byrd,Derek Cleary,Sal D'Amato
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"September 18, 2021",Montel Jackson,JP Buys,Derek Cleary,Sal D'Amato,Tony Weeks
0,10,9,10,8,10,8,,,,,10,9,10,8,10,9,,,,,10,9,10,8,10,8,,,,,"September 18, 2021",Erin Blanchfield,Sarah Alpar,Adalaide Byrd,Derek Cleary,Junichiro Kamijo
0,9,10,9,10,10,8,,,,,9,10,9,10,10,8,,,,,9,10,9,10,10,8,,,,,"September 18, 2021",Gustavo Lopez,Heili Alateng,Derek Cleary,Sal D'Amato,Tony Weeks
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"September 04, 2021",Alex Morono,David Zawada,Derek Cleary,Sal D'Amato,Bryan Miner
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"September 04, 2021",Molly McCann,Ji Yeon Kim,Derek Cleary,Sal D'Amato,Junichiro Kamijo
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"September 04, 2021",Jack Shore,Liudvik Sholinian,Sal D'Amato,Ron McCarthy,Bryan Miner
0,10,9,9,10,10,9,,,,,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"September 04, 2021",Marc-Andre Barriault,Dalcha Lungiambula,Derek Cleary,Sal D'Amato,Bryan Miner
0,10,9,9,10,10,9,,,,,9,10,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"August 28, 2021",Ricky Turcios,Brady Hiestand,Michael Bell,Derek Cleary,Tony Weeks
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"August 28, 2021",Daniel Rodriguez,Kevin Lee,Sal D'Amato,Dave Hagen,Ron McCarthy
0,10,9,10,9,7,10,,,,,10,9,10,9,8,9,,,,,10,9,10,9,8,9,,,,,"August 28, 2021",Wellington Turman,Sam Alvey,Adalaide Byrd,Derek Cleary,Ron McCarthy
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"August 28, 2021",J.J. Aldrich,Vanessa Demopoulos,Derek Cleary,Dave Hagen,Ron McCarthy
0,9,10,9,10,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"August 28, 2021",Mana Martinez,Guido Cannetti,Adalaide Byrd,Derek Cleary,Junichiro Kamijo
0,10,9,9,10,10,9,10,9,9,10,10,9,9,10,10,9,10,9,9,10,10,9,9,10,10,9,10,9,9,10,"August 21, 2021",Jared Cannonier,Kelvin Gastelum,Michael Bell,Sal D'Amato,Junichiro Kamijo
0,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,10,9,9,10,9,10,,,,,"August 21, 2021",Mark O. Madsen,Clay Guida,Michael Bell,Eric Colón,Sal D'Amato
0,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"August 21, 2021",Parker Porter,Chase Sherman,Junichiro Kamijo,Tony Weeks,Rick Winter
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"August 21, 2021",Vinc Pichel,Austin Hubbard,Adalaide Byrd,Sal D'Amato,Junichiro Kamijo
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"August 21, 2021",Austin Lingo,Luis Saldana,Michael Bell,Jerin Valel,Rick Winter
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"August 21, 2021",Brian Kelleher,Domingo Pilarte,Sal D'Amato,Junichiro Kamijo,Tony Weeks
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"August 07, 2021",Jose Aldo,Pedro Munhoz,Douglas Crosby,Sal D'Amato,Chris Lee
0,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,"August 07, 2021",Tecia Torres,Angela Hill,Douglas Crosby,Jacob Montalvo,Jeff Rexroad
0,9,10,10,9,10,9,,,,,9,10,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"August 07, 2021",Song Yadong,Casey Kenney,Sal D'Amato,Kerry Hatley,Chris Lee
0,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,"August 07, 2021",Rafael Fiziev,Bobby Green,Sal D'Amato,JJ Ferraro,Chris Lee
