,age_fighter1,reach_fighter1,height_fighter1,days_since_last_comp_fighter1,num_fights_fighter1,last_5_win_ratio_fighter1,L15_ER_average_fighter1,prev_elo_fighter1,prev_trueskill_fighter1,win/lose_streak_fighter1,finish_pcnt_fighter1,total_win/loss_ratio_fighter1,days_since_started_fighter1,sig_strikes_per_minute_fighter1,age_fighter2,reach_fighter2,height_fighter2,days_since_last_comp_fighter2,num_fights_fighter2,last_5_win_ratio_fighter2,L15_ER_average_fighter2,prev_elo_fighter2,prev_trueskill_fighter2,win/lose_streak_fighter2,finish_pcnt_fighter2,total_win/loss_ratio_fighter2,days_since_started_fighter2,sig_strikes_per_minute_fighter2,division_Catch Weight,division_Featherweight,division_Flyweight,division_Heavyweight,division_Light Heavyweight,division_Lightweight,division_Middleweight,division_Open Weight,division_Super Heavyweight,division_Welterweight,division_Women's Bantamweight,division_Women's Featherweight,division_Women's Flyweight,division_Women's Strawweight
739,9696.0,64.0,66.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,11671.0,67.0,67.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3319,10433.0,74.0,72.0,202.0,5.0,0.526,0.4494666666666667,1194.5726655417163,25.51441049602015,1,0.5,0.5,817,1.139674378748929,10286.0,72.0,74.0,202.0,2.0,0.872435,0.396,1236.8517256474606,27.878594541145223,1,1.0,1.0,202,4.1558441558441555,0,0,0,0,0,0,1,0,0,0,0,0,0,0
867,8402.0,74.0,72.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,9684.0,71.0,71.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4990,8543.0,68.0,67.0,217.0,2.0,0.872435,0.268,1251.653552057759,29.205271266712927,1,1.0,1.0,217,3.0,9993.0,62.0,63.0,217.0,2.0,0.872435,0.4999737878964292,1252.2433821349655,29.205271266712927,1,1.0,1.0,217,1.7999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5626,8676.0,70.0,70.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,9972.0,69.0,67.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3482,14190.0,65.0,64.0,217.0,2.0,0.122435,0.546,1168.82694158243,17.93347825992117,-1,1.0,0.0,217,4.733333333333333,13069.0,69.0,67.0,217.0,3.0,0.138853,0.16325,1103.6546062285977,18.32151980882416,-2,1.0,0.0,1679,3.1636363636363636,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2196,9132.0,75.0,75.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,9820.0,68.0,69.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2209,12243.0,70.0,70.0,167.0,2.0,0.122435,0.25999999999999995,1171.776480158096,21.14561575846479,-1,1.0,0.0,167,2.8666666666666667,10265.0,70.0,70.0,138.0,2.0,0.122435,0.1446666666666667,1159.4537611621124,18.83820862554636,-1,1.0,0.0,138,4.866666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2934,10973.0,73.0,70.0,223.0,19.0,0.4,0.6392000000000001,1224.592268502132,26.257016124194624,-1,0.4444444444444444,0.4444444444444444,2659,0.4207989153631776,9054.0,71.0,68.0,335.0,3.0,0.513853,0.6826666666666666,1176.580681282861,24.96052457448341,-1,0.5,0.5,608,3.995327102803738,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1564,11158.0,77.0,73.0,217.0,5.0,0.7135,0.3013333333333334,1290.4384291516674,30.863788057785637,1,0.75,0.75,574,1.5838509316770186,10390.0,76.0,72.0,138.0,3.0,0.888853,0.9807692307692307,1291.7438407648526,31.360821112259977,2,0.5,1.0,258,2.2884012539184955,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1069,11155.0,74.0,73.0,83.0,17.0,0.8,0.9103999999999998,1390.7005878219948,34.88785035236536,4,0.25,0.75,2939,0.37293210285952516,10576.0,80.0,76.0,83.0,3.0,0.888853,0.592,1271.408813110233,32.292857353376085,2,0.5,1.0,146,3.3815925542916236,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4479,9589.0,70.0,67.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,11912.0,72.0,69.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5595,9906.0,63.0,65.0,218.0,2.0,0.122435,0.73,1147.7566178650345,20.794728733287084,-1,0.0,0.0,218,4.090909090909091,10704.0,65.0,61.0,399.0,3.0,0.513853,0.3016,1188.8344367753982,25.297807496868646,-1,0.5,0.5,581,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1157,11077.0,70.0,69.0,217.0,4.0,0.644355,0.6442666666666667,1251.3124427991634,31.450546426403807,-1,0.3333333333333333,0.6666666666666666,538,1.6222222222222222,9611.0,71.0,69.0,273.0,5.0,0.3385,0.15453333333333327,1224.8035806754908,27.88081826840204,-2,0.75,0.25,724,2.8942953020134228,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4187,11176.0,76.0,74.0,139.0,2.0,0.872435,0.804,1271.9735387909586,34.70862563704417,1,1.0,1.0,139,5.062836624775584,11908.0,76.0,71.0,133.0,5.0,0.526,0.42013333333333336,1244.4082044999998,30.09509072701701,1,0.5,0.5,686,1.6202270381836945,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4365,12203.0,79.0,75.0,139.0,14.0,0.8,0.33946666666666664,1407.6728890059528,34.25413645437759,1,0.6923076923076923,0.7692307692307693,1540,0.5919685170301804,11628.0,83.0,76.0,168.0,8.0,0.8,0.49666666666666665,1462.8164981515993,38.46442295689032,-1,1.0,0.8571428571428571,931,0.6409604232373588,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5259,10371.0,75.0,72.0,77.0,10.0,0.8,0.7223999999999999,1367.6557315175237,31.54165774664068,3,1.0,0.6666666666666666,1470,0.7415011647648754,11675.0,71.0,70.0,84.0,9.0,0.6,0.6181333333333333,1337.921018545799,31.811780813842617,2,0.875,0.75,1442,0.5620377978635991,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3438,9792.0,71.0,70.0,133.0,8.0,0.4,0.5033333333333333,1283.301479477546,30.73767220864399,-2,1.0,0.5714285714285714,686,1.111889447876202,12491.0,70.0,71.0,217.0,11.0,0.8,0.6850666666666665,1418.960320217499,33.68135170461002,3,0.7,0.7,1372,0.5715829016180117,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5614,9939.0,72.0,73.0,245.0,4.0,0.894355,0.7809333333333335,1341.5999888376618,36.07994909480727,3,1.0,1.0,483,5.081723625557207,12394.0,79.0,72.0,294.0,13.0,0.4,0.2949333333333333,1326.93380896946,30.89411483571181,1,0.75,0.5,1911,0.4188260179799048,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2458,12680.0,73.0,72.0,288.0,2.0,0.872435,0.918,1237.2153255390783,29.424124247529463,1,1.0,1.0,288,8.421052631578947,10358.0,76.0,73.0,189.0,6.0,0.4,0.45413333333333333,1230.8735441337024,25.910343726906923,-1,0.8,0.4,729,0.7315022421524664,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5865,11484.0,72.0,70.0,238.0,14.0,0.4,0.37266666666666665,1381.409090344056,34.8035633012707,-1,0.6923076923076923,0.5384615384615384,2590,0.4854073773814349,11170.0,75.0,73.0,377.0,11.0,0.6,0.26746666666666663,1357.0058744546614,34.01792602900828,-1,0.5,0.7,2227,0.40299836722576815,0,0,0,0,0,1,0,0,0,0,0,0,0,0
598,13137.0,66.0,65.0,238.0,13.0,0.8,0.6603999999999999,1429.7338379851303,36.89594088392252,3,0.3333333333333333,0.8333333333333334,2667,0.6528848399906564,11335.0,71.0,68.0,168.0,8.0,0.6,0.9278666666666667,1350.0517071566371,31.95021745040924,1,0.8571428571428571,0.7142857142857143,1463,1.315853362466618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6976,14354.0,72.0,71.0,168.0,12.0,0.8,0.8194666666666668,1593.471949037853,43.76796920903961,1,0.6363636363636364,0.8181818181818182,1904,0.6229226975447625,13106.0,80.0,76.0,168.0,15.0,1.0,0.9350666666666666,1664.2876061360496,41.31191639005333,6,0.6428571428571429,0.8571428571428571,2464,0.647221102879638,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3388,11536.0,66.0,66.0,168.0,16.0,0.4,0.4328,1270.7312780824125,31.51962313067604,-3,0.3333333333333333,0.6,2415,0.5916625847534094,10685.0,70.0,72.0,196.0,5.0,0.526,0.8041333333333334,1221.0785723882598,27.687153568220747,-1,0.5,0.5,665,1.7733333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2978,13162.0,68.0,66.0,133.0,6.0,0.4,0.28586666666666666,1195.3397139229664,28.12692545564609,-3,0.8,0.4,1918,0.9313777968097634,14999.0,68.0,66.0,140.0,9.0,0.6,0.7028000000000002,1336.1050956819151,30.02430246993804,2,0.875,0.625,1288,0.8595130194331362,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5417,12127.0,66.0,66.0,946.0,13.0,0.4,0.39479999999999993,1400.9267302196915,36.70614590233003,-2,0.5,0.6666666666666666,2716,0.4859939250759366,10848.0,73.0,70.0,196.0,11.0,0.6,0.652,1400.2037882685402,35.48846564502712,2,0.5,0.8,2234,0.47905733878497153,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3574,13216.0,63.0,63.0,427.0,3.0,0.138853,0.049733333333333345,1123.050250157536,17.410184891794195,-2,1.0,0.0,1078,2.8222222222222224,11756.0,64.0,61.0,266.0,2.0,0.122435,0.01666666666666667,1161.9248246616123,22.056679044757782,-1,1.0,0.0,266,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5716,10873.0,64.0,64.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,12564.0,66.0,66.0,217.0,8.0,0.4,0.5016,1168.2456397146336,23.50431344775119,-1,0.5714285714285714,0.42857142857142855,1967,0.7329954654574553,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2919,11632.0,70.0,71.0,1904.0,2.0,0.122435,0.3453333333333333,1172.890353606624,22.16647068874187,-1,1.0,0.0,1904,2.7333333333333334,11397.0,67.0,67.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4584,10515.0,76.0,72.0,168.0,6.0,0.6,0.4054666666666668,1294.926735986081,32.61003836252316,1,0.8,0.6,561,0.9232383283790873,10233.0,78.0,75.0,252.0,7.0,0.6,0.5432,1313.9992238448951,30.100204762135064,1,0.5,0.6666666666666666,896,0.8797024746102131,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4939,10542.0,67.0,66.0,91.0,9.0,0.8,0.6693333333333334,1356.8782372866092,32.832099866059494,3,0.5,0.75,1337,0.9000436914413321,12436.0,69.0,67.0,448.0,12.0,0.4,0.1308,1231.1497844323458,29.504515900053,-1,0.7272727272727273,0.45454545454545453,2674,0.5065815715995213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,9569.0,66.0,67.0,392.0,9.0,0.4,0.8781333333333332,1176.951728771897,25.354173460340103,-2,0.25,0.5,1681,0.8410493827160495,9596.0,70.0,68.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5358,9435.0,67.0,65.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,8718.0,65.0,66.0,196.0,2.0,0.122435,0.08199999999999999,1127.721325596053,20.09039435015108,-1,0.0,0.0,196,0.29925187032418954,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1551,11601.0,73.0,71.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,12584.0,77.0,76.0,427.0,17.0,0.4,0.6953333333333334,1441.1488332116198,39.240365588454296,-1,0.5625,0.75,3549,0.7342271830123188,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2925,10880.0,71.0,66.0,154.0,5.0,0.901,0.9397333333333332,1379.771900375164,35.872316114704105,4,0.5,1.0,595,2.4525805028672254,12477.0,71.0,70.0,181.0,19.0,1.0,0.6165333333333333,1460.669850202436,35.05353117288076,6,0.3333333333333333,0.7777777777777778,3037,0.3682832422586521,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2420,8170.0,71.0,72.0,146.0,8.0,0.6,0.9204,1280.3422231538484,29.592472034459647,2,0.2857142857142857,0.7142857142857143,1015,1.1781818181818182,11527.0,72.0,71.0,133.0,6.0,0.6,0.5734666666666667,1226.7082562168202,30.56558804190663,1,0.4,0.6,651,0.9179342058719491,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1958,10379.0,70.0,65.0,274.0,6.0,0.4,0.044933333333333346,1181.58845087718,23.46052029254695,-2,0.8,0.4,1198,0.6786107496747071,9290.0,72.0,66.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3812,11943.0,78.0,75.0,154.0,7.0,0.6,0.45720000000000005,1261.3363066262104,30.637633229587145,-2,0.6666666666666666,0.5,833,1.1619531203873177,11112.0,84.0,83.0,141.0,21.0,0.4,0.049066666666666675,1239.1191526085254,32.63149998822623,-2,0.6,0.6,3438,0.3666967237751728,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4864,9663.0,78.0,76.0,323.0,2.0,0.872435,0.9633333333333334,1240.584349498171,31.573417574086243,1,0.0,1.0,323,3.066666666666667,10889.0,80.0,76.0,309.0,4.0,0.894355,0.5671999999999999,1297.670842544706,33.36275582451859,3,0.3333333333333333,1.0,715,2.355371900826446,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5085,9654.0,69.0,65.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,11422.0,70.0,68.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1041,11331.0,74.0,73.0,127.0,7.0,0.6,0.3141333333333334,1251.9733719210285,28.98671884456036,1,0.5,0.6666666666666666,955,0.9703206836350271,10217.0,75.0,72.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,0,0,0,0,0,0,0,0,0,1,0,0,0,0
956,11822.0,76.0,69.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,14379.0,77.0,73.0,392.0,7.0,0.6,0.01946666666666667,1221.8544677946938,26.484867095942267,-2,1.0,0.5,1513,1.0339875538535184,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4270,9660.0,76.0,72.0,216.1080438291005,1.0,0.43081494057724956,0.4999737878964292,1195.2035697243957,24.821247171423057,0,0.5068236096895258,0.0,0,0.07059141073468737,10062.0,72.0,72.0,232.0,4.0,0.394355,0.5059999999999999,1157.6793436426374,23.22531669237492,-1,0.3333333333333333,0.3333333333333333,540,1.8978102189781023,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1750,11671.0,70.0,69.0,169.0,4.0,0.394355,0.26613333333333333,1181.484784054081,24.052723985372605,-1,0.6666666666666666,0.3333333333333333,833,0.9691313711414213,12507.0,66.0,66.0,71.0,7.0,0.6,0.5364,1201.3307130616083,28.71193481424336,-1,0.16666666666666666,0.6666666666666666,1513,0.6442070665571076,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2259,9259.0,73.0,70.0,204.0,6.0,0.6,0.3330666666666667,1245.4537911389973,27.35037564706315,-2,0.6,0.6,652,0.8038086802480071,8370.0,72.0,70.0,274.0,2.0,0.122435,0.03133333333333333,1152.8860090030523,17.9146034312123,-1,1.0,0.0,274,1.7999999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6206,10530.0,79.0,75.0,92.0,12.0,0.4,0.8506666666666666,1304.344439650852,31.38232456046625,1,0.2727272727272727,0.6363636363636364,1477,0.792218652348048,14147.0,76.0,74.0,218.0,15.0,0.6,0.11813333333333333,1426.8661935809605,38.39720108933739,1,0.7142857142857143,0.7142857142857143,2248,0.4758873423601673,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2801,10953.0,76.0,76.0,43.0,9.0,0.8,0.3333333333333333,1338.477029870891,32.71920276515619,1,0.625,0.625,1870,0.6782341722100758,13388.0,76.0,73.0,498.0,18.0,0.6,0.8875999999999997,1339.1865186041716,35.86114192817069,3,0.5882352941176471,0.5294117647058824,3956,0.37553773865675816,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6396,11775.0,75.0,72.0,974.0,3.0,0.888853,0.9369999999999999,1294.2434980655903,32.38306314999322,2,0.0,1.0,1198,1.4666666666666668,10928.0,74.0,71.0,189.0,3.0,0.513853,0.5489333333333334,1233.8720131764578,31.11340126940298,-1,0.5,0.5,589,1.777777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0
503,11904.0,69.0,68.0,652.0,4.0,0.394355,0.7469333333333334,1153.4189308481173,22.173902173907933,-1,0.0,0.3333333333333333,1695,1.9555095706156231,8772.0,71.0,70.0,148.0,2.0,0.872435,0.33099999999999996,1238.2801242120752,28.8425549846798,1,1.0,1.0,148,1.5894039735099337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5244,10782.0,72.0,69.0,105.0,21.0,0.6,0.8093333333333333,1492.4166957031314,37.23979712861684,2,0.6,0.75,2765,0.5397734602781432,12617.0,69.0,69.0,238.0,8.0,0.6,0.4441333333333332,1381.7692870954388,37.77772918336037,1,0.5714285714285714,0.5714285714285714,1400,1.0951149285051973,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3038,11752.0,71.0,69.0,154.0,29.0,0.6,0.8603999999999998,1439.3468361408086,31.337504958185185,3,0.6428571428571429,0.5357142857142857,4081,0.21659989637340793,11645.0,70.0,67.0,238.0,12.0,0.4,0.37640000000000007,1433.986367170913,40.21834134279212,-2,0.18181818181818182,0.7272727272727273,2646,0.5074045206547155,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4202,11492.0,70.0,71.0,441.0,3.0,0.888853,0.643,1304.669028330217,33.71011145814116,2,1.0,1.0,616,0.43636363636363634,8992.0,75.0,73.0,413.0,5.0,0.526,0.6275999999999999,1245.5755125113467,26.674234169455243,1,0.5,0.5,770,1.4317241379310346,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6325,9771.0,70.0,70.0,189.0,6.0,0.8,0.9869333333333332,1382.7309351859708,35.66076679555112,3,0.4,0.8,1162,0.7756842250034383,12516.0,75.0,71.0,133.0,6.0,0.8,0.6120000000000001,1277.206070822696,32.92528382037063,4,0.2,0.8,1505,0.8179790134677353,0,0,0,0,0,1,0,0,0,0,0,0,0,0
