,Round,KD_fighter1,Sig. str. %_fighter1,Sub. att_fighter1,Rev._fighter1,Ctrl_fighter1,lose_streak_fighter1,round_fighter1,age_fighter1,win_loss_ratio_fighter1,win_streak_fighter1,lose_streak_fighter1,num_fights_fighter1,Sig. str. landed_fighter1,Sig. str. attempted_fighter1,Total str. landed_fighter1,Total str. attempted_fighter1,Total Head landed_fighter1,Total Head attempted_fighter1,Total Body landed_fighter1,Total Body attempted_fighter1,Total Leg landed_fighter1,Total Leg attempted_fighter1,Total Distance landed_fighter1,Total Distance attempted_fighter1,Total Clinch landed_fighter1,Total Clinch attempted_fighter1,Total Ground landed_fighter1,Total Ground attempted_fighter1,Total Takedowns_fighter1,Total Takedowns attempted_fighter1,division_Catch Weight_fighter1,division_Featherweight_fighter1,division_Flyweight_fighter1,division_Heavyweight_fighter1,division_Light Heavyweight_fighter1,division_Lightweight_fighter1,division_Middleweight_fighter1,division_Welterweight_fighter1,division_Women's Bantamweight_fighter1,division_Women's Featherweight_fighter1,division_Women's Flyweight_fighter1,division_Women's Strawweight_fighter1,stance_Orthodox_fighter1,stance_Southpaw_fighter1,stance_Switch_fighter1,KD_fighter2,Sig. str. %_fighter2,Sub. att_fighter2,Rev._fighter2,Ctrl_fighter2,lose_streak_fighter2,age_fighter2,win_loss_ratio_fighter2,win_streak_fighter2,lose_streak_fighter2,num_fights_fighter2,Sig. str. landed_fighter2,Sig. str. attempted_fighter2,Total str. landed_fighter2,Total str. attempted_fighter2,Total Head landed_fighter2,Total Head attempted_fighter2,Total Body landed_fighter2,Total Body attempted_fighter2,Total Leg landed_fighter2,Total Leg attempted_fighter2,Total Distance landed_fighter2,Total Distance attempted_fighter2,Total Clinch landed_fighter2,Total Clinch attempted_fighter2,Total Ground landed_fighter2,Total Ground attempted_fighter2,Total Takedowns_fighter2,Total Takedowns attempted_fighter2,division_Catch Weight_fighter2,division_Featherweight_fighter2,division_Flyweight_fighter2,division_Heavyweight_fighter2,division_Light Heavyweight_fighter2,division_Lightweight_fighter2,division_Middleweight_fighter2,division_Welterweight_fighter2,division_Women's Bantamweight_fighter2,division_Women's Featherweight_fighter2,division_Women's Flyweight_fighter2,division_Women's Strawweight_fighter2,stance_Orthodox_fighter2,stance_Southpaw_fighter2,stance_Switch_fighter2,round_winner
896,1,0,0.36,0,0,0,0.0,3.0,10218.0,1.0,4.0,0.0,4.0,24,65,24,65,15,52,5,9,4,4,24,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.39,0,0,0,2.0,13121.0,0.4444444444444444,0.0,2.0,9.0,29,74,29,74,5,42,15,21,9,11,29,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
897,2,0,0.38,0,0,0,0.0,3.0,10218.0,1.0,4.0,0.0,4.0,31,81,31,81,21,70,4,5,6,6,31,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0,0,10,2.0,13121.0,0.4444444444444444,0.0,2.0,9.0,27,92,27,93,19,66,3,18,5,8,27,91,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
898,3,0,0.41,0,0,0,0.0,3.0,10218.0,1.0,4.0,0.0,4.0,45,109,45,109,30,90,5,8,10,11,45,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.39,0,0,0,2.0,13121.0,0.4444444444444444,0.0,2.0,9.0,42,107,42,107,16,74,22,29,4,4,42,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
899,1,0,0.54,1,0,215,0.0,3.0,11334.0,1.0,3.0,0.0,3.0,6,11,45,59,3,8,1,1,2,2,6,11,0,0,0,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.72,0,0,24,1.0,9993.0,0.5,0.0,1.0,2.0,8,11,9,13,3,6,3,3,2,2,7,10,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
900,2,0,1.0,2,1,280,0.0,3.0,11334.0,1.0,3.0,0.0,3.0,3,3,56,60,2,2,0,0,1,1,1,1,0,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.33,0,0,4,1.0,9993.0,0.5,0.0,1.0,2.0,2,6,2,6,1,5,0,0,1,1,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
901,3,0,0.7,0,0,160,0.0,3.0,11334.0,1.0,3.0,0.0,3.0,7,10,10,13,4,7,3,3,0,0,5,8,2,2,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.38,0,0,48,1.0,9993.0,0.5,0.0,1.0,2.0,7,18,25,36,1,10,6,8,0,0,2,13,5,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
902,1,0,0.54,0,0,134,0.0,3.0,9969.0,0.3333333333333333,1.0,0.0,3.0,13,24,20,32,7,17,5,6,1,1,12,23,1,1,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.29,0,0,0,1.0,11009.0,0.0,0.0,1.0,1.0,13,44,16,47,6,32,3,8,4,4,12,41,1,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
903,2,0,0.31,0,0,58,0.0,3.0,9969.0,0.3333333333333333,1.0,0.0,3.0,11,35,15,40,6,28,4,6,1,1,11,33,0,0,0,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.42,0,0,48,1.0,11009.0,0.0,0.0,1.0,1.0,17,40,17,40,5,27,9,10,3,3,17,39,0,1,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
904,3,0,0.34,0,0,145,0.0,3.0,9969.0,0.3333333333333333,1.0,0.0,3.0,11,32,20,45,8,29,1,1,2,2,8,27,2,2,1,3,3,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.39,0,0,0,1.0,11009.0,0.0,0.0,1.0,1.0,17,43,23,49,10,35,7,8,0,0,16,41,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
905,1,0,0.23,0,0,9,0.0,3.0,10062.0,0.5,1.0,0.0,2.0,5,21,10,27,1,14,2,3,2,4,5,21,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.63,0,1,82,5.0,11733.0,0.0,0.0,5.0,5.0,19,30,22,34,7,17,4,5,8,8,14,23,0,0,5,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
906,2,0,0.5,0,2,173,0.0,3.0,10062.0,0.5,1.0,0.0,2.0,9,18,48,64,8,16,0,1,1,1,9,18,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.63,0,1,23,5.0,11733.0,0.0,0.0,5.0,5.0,12,19,15,24,6,11,5,6,1,2,12,19,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
907,3,0,0.3,0,0,263,0.0,3.0,10062.0,0.5,1.0,0.0,2.0,3,10,53,99,2,8,0,1,1,1,1,8,0,0,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.57,0,0,0,5.0,11733.0,0.0,0.0,5.0,5.0,4,7,12,18,3,6,0,0,1,1,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
908,1,0,0.28,1,0,111,0.0,3.0,10594.0,1.0,2.0,0.0,2.0,11,39,16,45,5,30,4,6,2,3,10,37,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.4,0,0,0,3.0,10737.0,0.0,0.0,3.0,3.0,11,27,22,39,3,11,2,4,6,12,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
909,2,1,0.36,0,0,16,0.0,3.0,10594.0,1.0,2.0,0.0,2.0,23,63,24,67,20,56,2,6,1,1,18,55,1,2,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.4,0,0,4,3.0,10737.0,0.0,0.0,3.0,3.0,19,47,20,51,9,28,2,9,8,10,19,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
910,3,0,0.45,0,0,0,0.0,3.0,10594.0,1.0,2.0,0.0,2.0,26,57,27,58,15,40,8,13,3,4,25,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.41,0,0,15,3.0,10737.0,0.0,0.0,3.0,3.0,23,56,23,57,11,33,2,9,10,14,20,53,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
911,1,0,0.66,0,0,14,0.0,5.0,10937.0,0.76,2.0,0.0,25.0,38,57,42,62,16,30,8,9,14,18,38,57,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.46,0,0,43,1.0,10630.0,0.7272727272727273,0.0,1.0,11.0,37,79,38,80,12,43,7,13,18,23,35,75,0,0,2,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
912,2,0,0.52,0,0,25,0.0,5.0,10937.0,0.76,2.0,0.0,25.0,58,110,59,111,29,69,23,34,6,7,56,107,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,1.0,10630.0,0.7272727272727273,0.0,1.0,11.0,42,84,43,85,15,54,5,7,22,23,41,83,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
913,3,0,0.57,0,0,184,0.0,5.0,10937.0,0.76,2.0,0.0,25.0,38,66,46,81,25,53,11,11,2,2,20,40,4,4,14,22,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.42,0,0,7,1.0,10630.0,0.7272727272727273,0.0,1.0,11.0,20,47,20,50,13,38,2,4,5,5,19,46,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
914,4,0,0.55,1,0,126,0.0,5.0,10937.0,0.76,2.0,0.0,25.0,43,77,49,84,22,52,13,16,8,9,33,65,4,5,6,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.37,0,0,0,1.0,10630.0,0.7272727272727273,0.0,1.0,11.0,24,64,28,69,17,53,3,6,4,5,24,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
915,5,0,0.56,0,0,60,0.0,5.0,10937.0,0.76,2.0,0.0,25.0,53,94,55,96,37,74,11,13,5,7,40,78,12,13,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.46,0,1,30,1.0,10630.0,0.7272727272727273,0.0,1.0,11.0,36,78,57,99,21,59,7,11,8,8,33,75,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
916,1,0,0.43,0,0,0,0.0,3.0,12611.0,0.4285714285714285,1.0,0.0,14.0,29,67,53,91,19,53,4,6,6,8,29,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.19,0,0,31,2.0,9733.0,0.25,0.0,2.0,4.0,9,47,13,54,8,45,1,2,0,0,7,43,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
917,2,0,0.37,0,0,0,0.0,3.0,12611.0,0.4285714285714285,1.0,0.0,14.0,23,61,30,72,14,46,3,8,6,7,22,58,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.17,0,0,44,2.0,9733.0,0.25,0.0,2.0,4.0,8,45,26,67,7,41,0,2,1,2,7,42,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
918,3,0,0.41,0,0,0,0.0,3.0,12611.0,0.4285714285714285,1.0,0.0,14.0,37,90,41,94,28,74,5,11,4,5,35,88,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.27,0,0,18,2.0,9733.0,0.25,0.0,2.0,4.0,17,62,18,63,14,57,3,5,0,0,16,60,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
919,1,0,0.39,0,0,22,0.0,5.0,12598.0,1.0,15.0,0.0,15.0,17,43,22,48,12,34,4,8,1,1,15,41,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.27,0,0,0,1.0,12311.0,0.7857142857142857,0.0,1.0,14.0,13,47,13,47,8,37,3,7,2,3,13,47,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
920,2,2,0.5,0,0,15,0.0,5.0,12598.0,1.0,15.0,0.0,15.0,36,71,50,86,19,51,16,19,1,1,26,58,2,3,8,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4,0,0,41,1.0,12311.0,0.7857142857142857,0.0,1.0,14.0,19,47,19,48,10,37,6,7,3,3,17,44,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
921,3,0,0.39,0,0,16,0.0,5.0,12598.0,1.0,15.0,0.0,15.0,23,58,30,71,18,52,5,6,0,0,22,57,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.37,0,0,5,1.0,12311.0,0.7857142857142857,0.0,1.0,14.0,21,56,23,59,15,48,6,8,0,0,20,55,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
922,4,0,0.32,0,0,0,0.0,5.0,12598.0,1.0,15.0,0.0,15.0,23,70,24,71,17,64,6,6,0,0,22,69,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42,0,0,25,1.0,12311.0,0.7857142857142857,0.0,1.0,14.0,33,77,38,83,28,71,5,6,0,0,31,75,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
923,5,0,0.47,0,0,23,0.0,5.0,12598.0,1.0,15.0,0.0,15.0,24,51,32,60,14,40,10,11,0,0,22,49,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.38,0,0,43,1.0,12311.0,0.7857142857142857,0.0,1.0,14.0,21,54,26,61,18,49,3,5,0,0,20,53,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
924,1,0,0.66,0,0,51,0.0,3.0,11190.0,0.7,1.0,0.0,10.0,54,81,68,96,37,61,8,9,9,11,53,79,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.48,0,0,19,1.0,12021.0,0.6666666666666666,0.0,1.0,6.0,63,131,81,150,49,109,11,17,3,5,54,120,9,11,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
925,2,0,0.71,0,0,35,0.0,3.0,11190.0,0.7,1.0,0.0,10.0,82,114,85,117,55,84,14,17,13,13,71,100,11,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.41,0,0,32,1.0,12021.0,0.6666666666666666,0.0,1.0,6.0,54,130,57,133,43,116,8,11,3,3,52,125,2,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
926,3,0,0.61,0,0,60,0.0,3.0,11190.0,0.7,1.0,0.0,10.0,57,93,79,116,41,74,10,11,6,8,38,73,18,19,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.53,0,0,78,1.0,12021.0,0.6666666666666666,0.0,1.0,6.0,47,88,58,100,37,76,9,11,1,1,39,77,8,11,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
927,1,0,0.51,0,0,0,0.0,3.0,12045.0,0.6666666666666666,1.0,0.0,9.0,40,77,41,78,27,58,3,7,10,12,36,73,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.49,0,0,3,2.0,12980.0,0.3333333333333333,0.0,2.0,3.0,49,99,50,100,35,85,7,7,7,7,46,96,3,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
928,2,1,0.63,0,0,69,0.0,3.0,12045.0,0.6666666666666666,1.0,0.0,9.0,38,60,51,73,29,51,2,2,7,7,30,47,0,0,8,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.34,0,0,0,2.0,12980.0,0.3333333333333333,0.0,2.0,3.0,24,69,24,69,11,51,10,15,3,3,24,69,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
929,3,0,0.82,0,0,28,0.0,3.0,12045.0,0.6666666666666666,1.0,0.0,9.0,38,46,41,54,27,34,2,3,9,9,36,44,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.38,0,0,0,2.0,12980.0,0.3333333333333333,0.0,2.0,3.0,30,77,30,77,18,63,11,13,1,1,29,76,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
930,1,0,0.45,0,0,0,0.0,3.0,12269.0,0.5714285714285714,2.0,0.0,7.0,48,105,48,105,29,85,9,10,10,10,48,105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.44,0,0,0,3.0,10484.0,0.0,0.0,3.0,3.0,25,56,25,56,10,38,6,7,9,11,25,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
931,2,0,0.47,0,0,0,0.0,3.0,12269.0,0.5714285714285714,2.0,0.0,7.0,57,119,57,119,43,103,9,11,5,5,56,118,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.36,0,0,0,3.0,10484.0,0.0,0.0,3.0,3.0,25,68,26,69,13,54,3,4,9,10,24,66,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
932,3,0,0.49,0,0,0,0.0,3.0,12269.0,0.5714285714285714,2.0,0.0,7.0,48,97,48,97,38,82,3,7,7,8,48,96,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.41,0,0,0,3.0,10484.0,0.0,0.0,3.0,3.0,27,65,27,65,20,57,2,3,5,5,27,62,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
933,1,0,0.58,0,0,5,0.0,3.0,10875.0,1.0,2.0,0.0,2.0,21,36,23,38,4,14,8,10,9,12,18,33,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.45,0,0,40,1.0,9375.0,0.0,0.0,1.0,1.0,11,24,12,25,5,14,5,8,1,2,10,23,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
934,2,0,0.72,0,0,5,0.0,3.0,10875.0,1.0,2.0,0.0,2.0,31,43,31,43,13,21,8,11,10,11,29,41,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.43,0,0,0,1.0,9375.0,0.0,0.0,1.0,1.0,16,37,16,37,12,27,2,6,2,4,14,35,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
935,3,0,0.51,0,0,0,0.0,3.0,10875.0,1.0,2.0,0.0,2.0,23,45,23,45,9,28,9,11,5,6,21,43,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.45,0,0,5,1.0,9375.0,0.0,0.0,1.0,1.0,19,42,19,42,10,29,6,10,3,3,17,38,2,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
936,1,0,0.51,0,0,0,0.0,5.0,10488.0,0.8888888888888888,1.0,0.0,9.0,19,37,19,37,4,21,4,4,11,12,17,35,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.43,0,0,10,2.0,10785.0,0.7,0.0,2.0,10.0,37,85,39,87,21,68,6,6,10,11,36,83,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
937,2,0,0.58,0,0,5,0.0,5.0,10488.0,0.8888888888888888,1.0,0.0,9.0,38,65,40,67,23,50,8,8,7,7,36,63,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.39,0,0,0,2.0,10785.0,0.7,0.0,2.0,10.0,45,113,45,113,30,95,9,12,6,6,45,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
938,3,1,0.63,0,1,40,0.0,5.0,10488.0,0.8888888888888888,1.0,0.0,9.0,36,57,41,63,29,49,5,6,2,2,28,46,1,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.43,0,1,7,2.0,10785.0,0.7,0.0,2.0,10.0,37,86,37,87,29,78,4,4,4,4,37,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
939,4,0,0.53,1,0,24,0.0,5.0,10488.0,0.8888888888888888,1.0,0.0,9.0,36,67,38,69,28,59,8,8,0,0,34,64,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3,0,0,3,2.0,10785.0,0.7,0.0,2.0,10.0,25,83,26,84,20,77,4,5,1,1,25,83,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
940,5,0,0.45,0,0,0,0.0,5.0,10488.0,0.8888888888888888,1.0,0.0,9.0,20,44,20,44,16,38,2,3,2,3,20,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.32,0,0,0,2.0,10785.0,0.7,0.0,2.0,10.0,25,78,25,78,18,71,5,5,2,2,25,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
941,1,0,0.52,0,0,98,0.0,3.0,12059.0,0.7272727272727273,1.0,0.0,11.0,20,38,31,49,15,33,4,4,1,1,16,33,1,2,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,25,1.0,13139.0,0.6,0.0,1.0,15.0,9,35,14,41,5,30,2,3,2,2,7,32,2,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
942,2,0,0.51,0,0,6,0.0,3.0,12059.0,0.7272727272727273,1.0,0.0,11.0,22,43,23,44,14,35,8,8,0,0,14,35,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.44,0,0,49,1.0,13139.0,0.6,0.0,1.0,15.0,28,63,35,70,19,52,9,10,0,1,20,51,8,12,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
943,3,0,0.56,0,0,16,0.0,3.0,12059.0,0.7272727272727273,1.0,0.0,11.0,33,58,35,60,24,49,6,6,3,3,24,46,9,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.51,0,0,47,1.0,13139.0,0.6,0.0,1.0,15.0,21,41,24,46,15,35,4,4,2,2,20,38,1,3,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
944,1,1,0.65,0,0,45,0.0,3.0,10742.0,0.875,7.0,0.0,8.0,27,41,27,41,18,32,8,8,1,1,23,37,3,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.44,0,0,0,2.0,11729.0,0.5,0.0,2.0,10.0,16,36,22,42,9,27,2,4,5,5,11,29,5,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
945,2,0,0.5,0,0,54,0.0,3.0,10742.0,0.875,7.0,0.0,8.0,13,26,23,36,8,18,3,6,2,2,10,22,3,4,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.55,0,0,0,2.0,11729.0,0.5,0.0,2.0,10.0,19,34,21,38,6,16,1,5,12,13,17,31,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
946,3,0,0.63,0,0,6,0.0,3.0,10742.0,0.875,7.0,0.0,8.0,26,41,26,41,17,32,9,9,0,0,26,41,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.4,0,0,0,2.0,11729.0,0.5,0.0,2.0,10.0,13,32,13,32,8,24,0,3,5,5,13,32,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
947,1,0,0.44,1,0,5,0.0,3.0,10292.0,0.8333333333333334,1.0,0.0,6.0,8,18,36,50,5,13,1,3,2,2,7,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.52,0,0,186,1.0,12206.0,0.5,0.0,1.0,6.0,12,23,79,90,12,23,0,0,0,0,8,18,1,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
948,2,0,0.31,0,0,35,0.0,3.0,10292.0,0.8333333333333334,1.0,0.0,6.0,26,83,33,90,18,71,6,10,2,2,24,80,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.19,0,0,0,1.0,12206.0,0.5,0.0,1.0,6.0,12,62,14,64,9,57,3,5,0,0,12,61,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
949,3,0,0.4,0,0,3,0.0,3.0,10292.0,0.8333333333333334,1.0,0.0,6.0,54,132,55,133,36,110,8,11,10,11,53,130,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.37,0,0,0,1.0,12206.0,0.5,0.0,1.0,6.0,26,70,26,70,25,61,1,9,0,0,26,69,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
950,1,0,0.44,0,0,0,0.0,3.0,11246.0,0.625,1.0,0.0,8.0,19,43,19,43,19,42,0,1,0,0,19,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.22,0,0,0,1.0,9587.0,0.6666666666666666,0.0,1.0,9.0,15,66,15,66,9,50,2,6,4,10,15,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
951,2,0,0.45,0,0,26,0.0,3.0,11246.0,0.625,1.0,0.0,8.0,31,68,31,68,27,63,2,3,2,2,31,68,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29,0,0,0,1.0,9587.0,0.6666666666666666,0.0,1.0,9.0,21,72,21,72,14,63,3,4,4,5,21,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
952,3,0,0.38,0,0,29,0.0,3.0,11246.0,0.625,1.0,0.0,8.0,27,70,28,74,27,69,0,1,0,0,27,70,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.37,0,0,0,1.0,9587.0,0.6666666666666666,0.0,1.0,9.0,32,86,35,89,26,74,5,9,1,3,31,85,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
953,1,0,0.46,0,0,0,0.0,3.0,11986.0,1.0,1.0,0.0,1.0,25,54,25,54,12,39,5,7,8,8,25,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.26,0,0,0,2.0,11137.0,0.0,0.0,2.0,2.0,12,45,13,46,7,37,1,4,4,4,11,43,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
