,Round,Fighter,KD,Sig. str.,Sig. str. %,Total str.,Td %,Td %,Sub. att,Rev.,Ctrl,Sig. str,Head,Body,Leg,Distance,Clinch,Ground,URL
3,2,Naoyuki Kotani,0,4 of 7,57%,21 of 25,1 of 1,100%,0,1,1:44,4 of 7,1 of 3,1 of 1,2 of 3,3 of 6,0 of 0,1 of 1,http://www.ufcstats.com/fight-details/e89db3b111f92587
4,3,Thiago Tavares,0,15 of 15,100%,88 of 95,1 of 2,50%,0,1,1:15,15 of 15,8 of 8,7 of 7,0 of 0,3 of 3,0 of 0,12 of 12,http://www.ufcstats.com/fight-details/e89db3b111f92587
5,3,Naoyuki Kotani,0,6 of 15,40%,34 of 46,0 of 1,0%,0,1,2:39,6 of 15,0 of 7,0 of 0,6 of 8,3 of 10,3 of 5,0 of 0,http://www.ufcstats.com/fight-details/e89db3b111f92587
0,1,Randy Couture,1,11 of 11,100%,29 of 29,1 of 1,100%,0,0,4:54,11 of 11,10 of 10,0 of 0,1 of 1,2 of 2,0 of 0,9 of 9,http://www.ufcstats.com/fight-details/7401d0f8ededa102
1,1,Tim Sylvia,0,0 of 0,---,4 of 7,0 of 0,---,0,0,0:00,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7401d0f8ededa102
2,2,Randy Couture,0,11 of 22,50%,20 of 31,2 of 4,50%,0,0,3:31,11 of 22,9 of 18,1 of 3,1 of 1,4 of 9,0 of 0,7 of 13,http://www.ufcstats.com/fight-details/7401d0f8ededa102
3,2,Tim Sylvia,0,6 of 16,37%,8 of 18,0 of 0,---,0,0,0:16,6 of 16,5 of 14,1 of 2,0 of 0,0 of 7,2 of 5,4 of 4,http://www.ufcstats.com/fight-details/7401d0f8ededa102
4,3,Randy Couture,0,28 of 63,44%,28 of 63,0 of 0,---,0,0,0:00,28 of 63,24 of 58,3 of 4,1 of 1,28 of 63,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7401d0f8ededa102
5,3,Tim Sylvia,0,12 of 66,18%,12 of 66,0 of 0,---,0,0,0:00,12 of 66,11 of 65,1 of 1,0 of 0,11 of 65,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/7401d0f8ededa102
6,4,Randy Couture,0,11 of 24,45%,22 of 35,2 of 3,66%,0,0,3:09,11 of 24,9 of 22,2 of 2,0 of 0,5 of 12,1 of 1,5 of 11,http://www.ufcstats.com/fight-details/7401d0f8ededa102
7,4,Tim Sylvia,0,5 of 16,31%,13 of 24,0 of 0,---,0,0,0:29,5 of 16,4 of 15,1 of 1,0 of 0,3 of 13,1 of 2,1 of 1,http://www.ufcstats.com/fight-details/7401d0f8ededa102
8,5,Randy Couture,0,12 of 18,66%,39 of 47,2 of 2,100%,0,0,4:17,12 of 18,5 of 11,7 of 7,0 of 0,1 of 4,1 of 1,10 of 13,http://www.ufcstats.com/fight-details/7401d0f8ededa102
9,5,Tim Sylvia,0,2 of 8,25%,2 of 8,0 of 0,---,0,0,0:00,2 of 8,2 of 8,0 of 0,0 of 0,1 of 7,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/7401d0f8ededa102
0,1,Martin Kampmann,0,15 of 32,46%,30 of 48,1 of 1,100%,1,0,2:02,15 of 32,9 of 23,6 of 9,0 of 0,9 of 21,2 of 6,4 of 5,http://www.ufcstats.com/fight-details/0653b6227894cfd7
1,1,Drew McFedries,1,16 of 33,48%,17 of 34,0 of 0,---,0,0,0:11,16 of 33,16 of 32,0 of 1,0 of 0,11 of 24,1 of 4,4 of 5,http://www.ufcstats.com/fight-details/0653b6227894cfd7
0,1,Rich Franklin,0,24 of 44,54%,26 of 46,1 of 1,100%,0,1,1:48,24 of 44,19 of 38,3 of 4,2 of 2,8 of 18,9 of 11,7 of 15,http://www.ufcstats.com/fight-details/3404f9095676a556
1,1,Jason MacDonald,0,14 of 21,66%,18 of 25,1 of 6,16%,0,0,1:03,14 of 21,0 of 7,2 of 2,12 of 12,3 of 9,11 of 12,0 of 0,http://www.ufcstats.com/fight-details/3404f9095676a556
2,2,Rich Franklin,0,25 of 45,55%,37 of 57,0 of 0,---,0,0,3:07,25 of 45,25 of 45,0 of 0,0 of 0,2 of 6,0 of 0,23 of 39,http://www.ufcstats.com/fight-details/3404f9095676a556
3,2,Jason MacDonald,0,2 of 6,33%,9 of 13,0 of 5,0%,0,0,0:54,2 of 6,0 of 4,1 of 1,1 of 1,1 of 5,0 of 0,1 of 1,http://www.ufcstats.com/fight-details/3404f9095676a556
0,1,Matt Hughes,0,3 of 4,75%,19 of 20,0 of 1,0%,1,0,4:43,3 of 4,2 of 3,1 of 1,0 of 0,0 of 0,0 of 0,3 of 4,http://www.ufcstats.com/fight-details/204932945d332406
1,1,Chris Lytle,0,0 of 5,0%,12 of 17,0 of 0,---,2,0,0:00,0 of 5,0 of 5,0 of 0,0 of 0,0 of 5,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/204932945d332406
2,2,Matt Hughes,0,6 of 11,54%,21 of 26,1 of 1,100%,0,1,4:02,6 of 11,6 of 11,0 of 0,0 of 0,0 of 0,0 of 0,6 of 11,http://www.ufcstats.com/fight-details/204932945d332406
3,2,Chris Lytle,0,0 of 1,0%,15 of 16,0 of 0,---,1,1,0:40,0 of 1,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/204932945d332406
4,3,Matt Hughes,0,4 of 6,66%,20 of 22,1 of 1,100%,2,0,4:24,4 of 6,3 of 5,1 of 1,0 of 0,0 of 0,0 of 0,4 of 6,http://www.ufcstats.com/fight-details/204932945d332406
5,3,Chris Lytle,0,5 of 10,50%,17 of 22,0 of 0,---,0,0,0:05,5 of 10,1 of 5,4 of 5,0 of 0,1 of 3,0 of 0,4 of 7,http://www.ufcstats.com/fight-details/204932945d332406
0,1,Jason Lambert,1,10 of 12,83%,18 of 21,0 of 0,---,0,0,0:12,10 of 12,8 of 10,1 of 1,1 of 1,2 of 2,5 of 7,3 of 3,http://www.ufcstats.com/fight-details/8ca1bb1b2517f2e5
1,1,Renato Sobral,0,3 of 15,20%,20 of 33,1 of 1,100%,1,0,3:57,3 of 15,3 of 11,0 of 3,0 of 1,2 of 10,0 of 2,1 of 3,http://www.ufcstats.com/fight-details/8ca1bb1b2517f2e5
2,2,Jason Lambert,1,9 of 18,50%,46 of 64,2 of 2,100%,0,0,2:59,9 of 18,7 of 16,2 of 2,0 of 0,1 of 1,3 of 4,5 of 13,http://www.ufcstats.com/fight-details/8ca1bb1b2517f2e5
3,2,Renato Sobral,0,2 of 7,28%,3 of 8,0 of 0,---,0,0,0:00,2 of 7,1 of 4,1 of 3,0 of 0,0 of 1,2 of 6,0 of 0,http://www.ufcstats.com/fight-details/8ca1bb1b2517f2e5
0,1,Matt Hamill,0,29 of 49,59%,45 of 68,0 of 1,0%,0,0,0:57,29 of 49,28 of 47,1 of 2,0 of 0,10 of 25,4 of 5,15 of 19,http://www.ufcstats.com/fight-details/8afc674a60abab61
1,1,Rex Holman,0,11 of 32,34%,15 of 36,0 of 4,0%,0,0,0:00,11 of 32,3 of 20,1 of 2,7 of 10,10 of 29,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/8afc674a60abab61
0,1,Jon Fitch,0,11 of 24,45%,50 of 64,1 of 3,33%,0,0,2:33,11 of 24,2 of 12,5 of 7,4 of 5,2 of 11,5 of 7,4 of 6,http://www.ufcstats.com/fight-details/94df6c8cd2256f54
1,1,Luigi Fioravanti,0,10 of 17,58%,15 of 22,0 of 0,---,0,0,0:36,10 of 17,3 of 10,2 of 2,5 of 5,2 of 8,8 of 9,0 of 0,http://www.ufcstats.com/fight-details/94df6c8cd2256f54
2,2,Jon Fitch,0,8 of 18,44%,19 of 29,1 of 4,25%,2,0,1:48,8 of 18,5 of 13,2 of 3,1 of 2,4 of 6,1 of 3,3 of 9,http://www.ufcstats.com/fight-details/94df6c8cd2256f54
3,2,Luigi Fioravanti,0,4 of 8,50%,6 of 10,0 of 0,---,0,0,0:01,4 of 8,0 of 3,1 of 2,3 of 3,2 of 5,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/94df6c8cd2256f54
0,1,Gleison Tibau,0,5 of 12,41%,22 of 31,2 of 2,100%,1,0,4:19,5 of 12,4 of 10,0 of 0,1 of 2,3 of 7,0 of 0,2 of 5,http://www.ufcstats.com/fight-details/808d47f905e84e7e
1,1,Jason Dent,0,3 of 9,33%,55 of 61,0 of 0,---,0,0,0:00,3 of 9,1 of 7,1 of 1,1 of 1,3 of 9,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/808d47f905e84e7e
2,2,Gleison Tibau,0,10 of 28,35%,35 of 60,2 of 3,66%,0,0,3:59,10 of 28,10 of 28,0 of 0,0 of 0,3 of 11,0 of 0,7 of 17,http://www.ufcstats.com/fight-details/808d47f905e84e7e
3,2,Jason Dent,0,6 of 21,28%,26 of 45,0 of 0,---,0,0,0:00,6 of 21,2 of 11,3 of 7,1 of 3,4 of 18,1 of 2,1 of 1,http://www.ufcstats.com/fight-details/808d47f905e84e7e
4,3,Gleison Tibau,0,21 of 43,48%,55 of 83,1 of 1,100%,0,0,4:06,21 of 43,19 of 41,1 of 1,1 of 1,0 of 7,0 of 0,21 of 36,http://www.ufcstats.com/fight-details/808d47f905e84e7e
5,3,Jason Dent,0,3 of 12,25%,35 of 45,0 of 0,---,0,0,0:00,3 of 12,1 of 9,0 of 1,2 of 2,3 of 12,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/808d47f905e84e7e
0,1,Jamie Varner,0,7 of 13,53%,10 of 16,1 of 1,100%,2,0,1:20,7 of 13,6 of 12,0 of 0,1 of 1,1 of 1,0 of 0,6 of 12,http://www.ufcstats.com/fight-details/85e130a7c48f25f6
1,1,Jason Gilliam,0,0 of 2,0%,1 of 3,0 of 0,---,0,0,0:00,0 of 2,0 of 2,0 of 0,0 of 0,0 of 1,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/85e130a7c48f25f6
0,1,Anderson Silva,0,3 of 5,60%,10 of 12,0 of 0,---,1,1,0:26,3 of 5,3 of 4,0 of 1,0 of 0,1 of 2,0 of 0,2 of 3,http://www.ufcstats.com/fight-details/33065e87a42a74a2
1,1,Travis Lutter,0,8 of 16,50%,13 of 21,2 of 4,50%,0,0,2:52,8 of 16,7 of 15,1 of 1,0 of 0,0 of 2,0 of 0,8 of 14,http://www.ufcstats.com/fight-details/33065e87a42a74a2
2,2,Anderson Silva,0,6 of 6,100%,18 of 21,0 of 0,---,1,0,0:00,6 of 6,5 of 5,0 of 0,1 of 1,1 of 1,0 of 0,5 of 5,http://www.ufcstats.com/fight-details/33065e87a42a74a2
3,2,Travis Lutter,0,0 of 0,---,1 of 1,1 of 1,100%,0,0,2:03,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/33065e87a42a74a2
0,1,Mirko Filipovic,1,20 of 39,51%,32 of 51,0 of 0,---,0,0,0:57,20 of 39,16 of 34,3 of 3,1 of 2,12 of 26,1 of 3,7 of 10,http://www.ufcstats.com/fight-details/ca5b6d6a26891f4b
1,1,Eddie Sanchez,0,5 of 40,12%,5 of 40,0 of 0,---,0,0,0:00,5 of 40,4 of 38,1 of 1,0 of 1,3 of 37,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/ca5b6d6a26891f4b
0,1,Roger Huerta,0,13 of 18,72%,13 of 18,1 of 1,100%,0,0,0:12,13 of 18,13 of 18,0 of 0,0 of 0,0 of 1,0 of 0,13 of 17,http://www.ufcstats.com/fight-details/5d06b45564f62c80
1,1,John Halverson,0,1 of 2,50%,1 of 2,0 of 0,---,0,0,0:00,1 of 2,0 of 1,1 of 1,0 of 0,1 of 2,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/5d06b45564f62c80
0,1,Quinton Jackson,0,23 of 36,63%,30 of 43,0 of 1,0%,0,0,0:34,23 of 36,13 of 25,8 of 9,2 of 2,6 of 15,17 of 21,0 of 0,http://www.ufcstats.com/fight-details/c1df212ba092c404
1,1,Marvin Eastman,0,9 of 32,28%,16 of 39,0 of 1,0%,0,0,0:31,9 of 32,5 of 28,4 of 4,0 of 0,2 of 23,7 of 9,0 of 0,http://www.ufcstats.com/fight-details/c1df212ba092c404
2,2,Quinton Jackson,1,22 of 38,57%,25 of 41,0 of 0,---,0,0,0:27,22 of 38,18 of 34,4 of 4,0 of 0,7 of 19,14 of 18,1 of 1,http://www.ufcstats.com/fight-details/c1df212ba092c404
3,2,Marvin Eastman,0,6 of 22,27%,9 of 25,0 of 0,---,0,0,0:00,6 of 22,4 of 19,1 of 1,1 of 2,3 of 18,3 of 4,0 of 0,http://www.ufcstats.com/fight-details/c1df212ba092c404
0,1,Patrick Cote,0,15 of 24,62%,16 of 25,1 of 1,100%,0,0,0:38,15 of 24,6 of 14,4 of 4,5 of 6,10 of 14,2 of 3,3 of 7,http://www.ufcstats.com/fight-details/f0b7729fba7e4533
1,1,Scott Smith,0,7 of 27,25%,8 of 28,0 of 0,---,0,0,0:58,7 of 27,4 of 21,1 of 1,2 of 5,3 of 19,4 of 8,0 of 0,http://www.ufcstats.com/fight-details/f0b7729fba7e4533
2,2,Patrick Cote,0,17 of 23,73%,17 of 23,0 of 1,0%,0,0,1:03,17 of 23,6 of 10,3 of 4,8 of 9,11 of 16,6 of 7,0 of 0,http://www.ufcstats.com/fight-details/f0b7729fba7e4533
3,2,Scott Smith,0,6 of 27,22%,6 of 27,0 of 0,---,0,0,0:24,6 of 27,4 of 21,0 of 2,2 of 4,3 of 20,3 of 7,0 of 0,http://www.ufcstats.com/fight-details/f0b7729fba7e4533
4,3,Patrick Cote,0,18 of 39,46%,25 of 46,0 of 1,0%,0,0,0:46,18 of 39,12 of 32,3 of 4,3 of 3,7 of 17,11 of 22,0 of 0,http://www.ufcstats.com/fight-details/f0b7729fba7e4533
5,3,Scott Smith,0,21 of 36,58%,21 of 36,0 of 3,0%,0,0,1:30,21 of 36,20 of 34,1 of 2,0 of 0,13 of 19,8 of 17,0 of 0,http://www.ufcstats.com/fight-details/f0b7729fba7e4533
0,1,Terry Martin,1,4 of 4,100%,4 of 4,0 of 0,---,0,0,0:05,4 of 4,4 of 4,0 of 0,0 of 0,1 of 1,0 of 0,3 of 3,http://www.ufcstats.com/fight-details/c742bd1673635ded
1,1,Jorge Rivera,0,1 of 2,50%,1 of 2,0 of 0,---,0,0,0:00,1 of 2,0 of 0,0 of 1,1 of 1,1 of 2,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c742bd1673635ded
0,1,Frankie Edgar,0,19 of 35,54%,26 of 42,2 of 4,50%,0,0,1:58,19 of 35,13 of 29,6 of 6,0 of 0,8 of 23,4 of 4,7 of 8,http://www.ufcstats.com/fight-details/063599b1d4107289
1,1,Tyson Griffin,0,14 of 41,34%,17 of 44,1 of 3,33%,1,0,0:22,14 of 41,10 of 37,4 of 4,0 of 0,12 of 39,1 of 1,1 of 1,http://www.ufcstats.com/fight-details/063599b1d4107289
2,2,Frankie Edgar,0,12 of 27,44%,18 of 36,4 of 8,50%,0,1,1:27,12 of 27,11 of 25,1 of 1,0 of 1,2 of 15,4 of 5,6 of 7,http://www.ufcstats.com/fight-details/063599b1d4107289
3,2,Tyson Griffin,0,15 of 45,33%,15 of 45,2 of 3,66%,1,0,1:12,15 of 45,6 of 33,3 of 5,6 of 7,13 of 43,2 of 2,0 of 0,http://www.ufcstats.com/fight-details/063599b1d4107289
4,3,Frankie Edgar,0,24 of 38,63%,48 of 63,2 of 3,66%,0,0,1:37,24 of 38,19 of 32,4 of 5,1 of 1,3 of 8,16 of 22,5 of 8,http://www.ufcstats.com/fight-details/063599b1d4107289
5,3,Tyson Griffin,0,9 of 29,31%,10 of 30,0 of 0,---,2,0,0:05,9 of 29,2 of 21,3 of 4,4 of 4,8 of 27,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/063599b1d4107289
0,1,Lyoto Machida,1,17 of 28,60%,19 of 30,2 of 2,100%,0,1,2:24,17 of 28,11 of 20,2 of 3,4 of 5,10 of 15,0 of 1,7 of 12,http://www.ufcstats.com/fight-details/77df989840c76a08
1,1,Sam Hoger,0,5 of 19,26%,13 of 29,1 of 2,50%,0,0,0:20,5 of 19,2 of 14,2 of 3,1 of 2,5 of 14,0 of 4,0 of 1,http://www.ufcstats.com/fight-details/77df989840c76a08
2,2,Lyoto Machida,0,26 of 34,76%,40 of 48,1 of 1,100%,0,0,2:48,26 of 34,17 of 23,2 of 2,7 of 9,14 of 17,1 of 2,11 of 15,http://www.ufcstats.com/fight-details/77df989840c76a08
3,2,Sam Hoger,0,4 of 11,36%,10 of 17,0 of 2,0%,0,0,0:00,4 of 11,3 of 9,1 of 2,0 of 0,4 of 11,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/77df989840c76a08
4,3,Lyoto Machida,0,19 of 33,57%,25 of 39,1 of 1,100%,0,0,2:35,19 of 33,14 of 26,2 of 3,3 of 4,11 of 21,4 of 6,4 of 6,http://www.ufcstats.com/fight-details/77df989840c76a08
5,3,Sam Hoger,0,2 of 17,11%,17 of 32,0 of 3,0%,0,0,0:05,2 of 17,1 of 14,0 of 1,1 of 2,2 of 16,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/77df989840c76a08
0,1,Dustin Hazelett,0,20 of 47,42%,20 of 47,1 of 1,100%,1,0,0:58,20 of 47,19 of 44,0 of 0,1 of 3,7 of 17,0 of 0,13 of 30,http://www.ufcstats.com/fight-details/d6e35b8c66732da6
1,1,Diego Saraiva,0,5 of 9,55%,21 of 26,1 of 3,33%,0,0,2:05,5 of 9,4 of 7,1 of 1,0 of 1,5 of 8,0 of 0,0 of 1,http://www.ufcstats.com/fight-details/d6e35b8c66732da6
2,2,Dustin Hazelett,0,12 of 26,46%,28 of 44,0 of 0,---,0,0,2:02,12 of 26,10 of 24,1 of 1,1 of 1,8 of 20,0 of 0,4 of 6,http://www.ufcstats.com/fight-details/d6e35b8c66732da6
3,2,Diego Saraiva,0,6 of 14,42%,18 of 26,1 of 3,33%,0,0,1:16,6 of 14,5 of 13,0 of 0,1 of 1,2 of 9,0 of 0,4 of 5,http://www.ufcstats.com/fight-details/d6e35b8c66732da6
4,3,Dustin Hazelett,0,12 of 32,37%,35 of 56,0 of 0,---,0,0,1:14,12 of 32,10 of 28,1 of 1,1 of 3,3 of 10,5 of 7,4 of 15,http://www.ufcstats.com/fight-details/d6e35b8c66732da6
5,3,Diego Saraiva,0,3 of 9,33%,20 of 26,2 of 2,100%,0,0,2:23,3 of 9,3 of 9,0 of 0,0 of 0,3 of 9,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/d6e35b8c66732da6
0,1,Rashad Evans,0,5 of 24,20%,5 of 24,0 of 0,---,0,0,0:00,5 of 24,3 of 21,2 of 3,0 of 0,5 of 23,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/88d9e7ec7f228908
1,1,Sean Salmon,0,10 of 25,40%,15 of 30,2 of 3,66%,0,0,0:52,10 of 25,10 of 25,0 of 0,0 of 0,2 of 14,2 of 4,6 of 7,http://www.ufcstats.com/fight-details/88d9e7ec7f228908
2,2,Rashad Evans,1,8 of 11,72%,8 of 11,0 of 0,---,0,0,0:02,8 of 11,7 of 9,1 of 2,0 of 0,1 of 3,6 of 7,1 of 1,http://www.ufcstats.com/fight-details/88d9e7ec7f228908
3,2,Sean Salmon,0,0 of 3,0%,0 of 3,0 of 0,---,0,0,0:00,0 of 3,0 of 2,0 of 1,0 of 0,0 of 2,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/88d9e7ec7f228908
0,1,Jake O'Brien,0,4 of 24,16%,16 of 37,1 of 1,100%,0,1,2:43,4 of 24,4 of 24,0 of 0,0 of 0,1 of 15,0 of 0,3 of 9,http://www.ufcstats.com/fight-details/830e59a396dddec3
1,1,Heath Herring,1,3 of 22,13%,7 of 26,0 of 0,---,0,0,0:05,3 of 22,3 of 22,0 of 0,0 of 0,2 of 21,0 of 0,1 of 1,http://www.ufcstats.com/fight-details/830e59a396dddec3
2,2,Jake O'Brien,0,8 of 15,53%,22 of 30,2 of 2,100%,0,1,3:16,8 of 15,8 of 15,0 of 0,0 of 0,1 of 5,0 of 0,7 of 10,http://www.ufcstats.com/fight-details/830e59a396dddec3
3,2,Heath Herring,0,1 of 22,4%,5 of 27,1 of 1,100%,0,0,0:04,1 of 22,0 of 21,1 of 1,0 of 0,1 of 22,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/830e59a396dddec3
4,3,Jake O'Brien,0,1 of 2,50%,8 of 9,3 of 5,60%,1,0,3:59,1 of 2,0 of 1,1 of 1,0 of 0,0 of 0,0 of 0,1 of 2,http://www.ufcstats.com/fight-details/830e59a396dddec3
5,3,Heath Herring,0,7 of 17,41%,20 of 30,0 of 0,---,1,0,0:32,7 of 17,6 of 16,1 of 1,0 of 0,1 of 6,0 of 3,6 of 8,http://www.ufcstats.com/fight-details/830e59a396dddec3
0,1,Hermes Franca,0,7 of 39,17%,18 of 53,2 of 2,100%,1,0,2:02,7 of 39,7 of 38,0 of 1,0 of 0,1 of 17,0 of 0,6 of 22,http://www.ufcstats.com/fight-details/17b2d89ceb879a29
1,1,Spencer Fisher,0,12 of 37,32%,25 of 51,0 of 0,---,0,0,0:00,12 of 37,4 of 25,3 of 6,5 of 6,12 of 33,0 of 4,0 of 0,http://www.ufcstats.com/fight-details/17b2d89ceb879a29
2,2,Hermes Franca,0,18 of 41,43%,39 of 65,0 of 3,0%,1,1,1:51,18 of 41,16 of 38,2 of 3,0 of 0,11 of 26,5 of 10,2 of 5,http://www.ufcstats.com/fight-details/17b2d89ceb879a29
3,2,Spencer Fisher,0,12 of 24,50%,27 of 39,0 of 0,---,0,0,0:04,12 of 24,6 of 18,5 of 5,1 of 1,10 of 20,1 of 3,1 of 1,http://www.ufcstats.com/fight-details/17b2d89ceb879a29
0,1,Nate Marquardt,2,19 of 35,54%,21 of 37,0 of 0,---,0,0,2:48,19 of 35,13 of 28,3 of 4,3 of 3,9 of 22,8 of 9,2 of 4,http://www.ufcstats.com/fight-details/7253daded133e97c
1,1,Dean Lister,0,3 of 12,25%,9 of 19,0 of 2,0%,0,0,0:00,3 of 12,1 of 9,0 of 0,2 of 3,2 of 10,0 of 1,1 of 1,http://www.ufcstats.com/fight-details/7253daded133e97c
2,2,Nate Marquardt,1,15 of 32,46%,24 of 42,1 of 1,100%,0,0,2:26,15 of 32,11 of 28,2 of 2,2 of 2,8 of 24,2 of 2,5 of 6,http://www.ufcstats.com/fight-details/7253daded133e97c
3,2,Dean Lister,0,8 of 18,44%,9 of 20,0 of 5,0%,0,0,0:00,8 of 18,4 of 14,0 of 0,4 of 4,8 of 18,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7253daded133e97c
4,3,Nate Marquardt,1,19 of 31,61%,21 of 33,1 of 1,100%,0,0,3:08,19 of 31,18 of 28,0 of 2,1 of 1,7 of 13,2 of 3,10 of 15,http://www.ufcstats.com/fight-details/7253daded133e97c
5,3,Dean Lister,0,7 of 13,53%,9 of 16,0 of 4,0%,0,0,0:00,7 of 13,4 of 9,0 of 0,3 of 4,7 of 12,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/7253daded133e97c
0,1,Joshua Burkman,0,12 of 20,60%,40 of 48,3 of 3,100%,0,0,4:28,12 of 20,11 of 19,0 of 0,1 of 1,2 of 4,3 of 3,7 of 13,http://www.ufcstats.com/fight-details/539a550c0c1acd3e
1,1,Chad Reiner,0,2 of 11,18%,13 of 23,0 of 0,---,0,0,0:00,2 of 11,2 of 9,0 of 1,0 of 1,1 of 9,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/539a550c0c1acd3e
2,2,Joshua Burkman,0,7 of 13,53%,11 of 18,3 of 3,100%,0,1,3:18,7 of 13,2 of 8,1 of 1,4 of 4,2 of 5,2 of 2,3 of 6,http://www.ufcstats.com/fight-details/539a550c0c1acd3e
3,2,Chad Reiner,0,2 of 4,50%,16 of 19,1 of 2,50%,2,0,1:27,2 of 4,1 of 1,1 of 1,0 of 2,1 of 3,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/539a550c0c1acd3e
4,3,Joshua Burkman,0,8 of 16,50%,18 of 28,3 of 6,50%,0,0,4:30,8 of 16,3 of 10,2 of 2,3 of 4,0 of 6,4 of 5,4 of 5,http://www.ufcstats.com/fight-details/539a550c0c1acd3e
5,3,Chad Reiner,0,2 of 15,13%,12 of 26,0 of 1,0%,0,0,0:00,2 of 15,0 of 12,1 of 2,1 of 1,1 of 12,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/539a550c0c1acd3e
0,1,Ed Herman,0,5 of 9,55%,13 of 22,1 of 2,50%,1,0,2:43,5 of 9,5 of 9,0 of 0,0 of 0,0 of 1,1 of 1,4 of 7,http://www.ufcstats.com/fight-details/221928c8441779e4
1,1,Chris Price,0,5 of 5,100%,8 of 9,0 of 0,---,1,0,0:03,5 of 5,1 of 1,4 of 4,0 of 0,1 of 1,4 of 4,0 of 0,http://www.ufcstats.com/fight-details/221928c8441779e4
0,1,Din Thomas,0,4 of 14,28%,17 of 27,0 of 0,---,0,0,0:02,4 of 14,4 of 14,0 of 0,0 of 0,3 of 12,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/9c9039f921aa86ca
1,1,Clay Guida,0,15 of 34,44%,47 of 69,2 of 2,100%,0,0,3:49,15 of 34,14 of 33,0 of 0,1 of 1,3 of 9,0 of 1,12 of 24,http://www.ufcstats.com/fight-details/9c9039f921aa86ca
2,2,Din Thomas,0,14 of 43,32%,17 of 46,0 of 0,---,1,0,0:40,14 of 43,12 of 41,1 of 1,1 of 1,10 of 37,2 of 3,2 of 3,http://www.ufcstats.com/fight-details/9c9039f921aa86ca
3,2,Clay Guida,0,12 of 32,37%,33 of 55,2 of 6,33%,0,0,1:52,12 of 32,10 of 29,0 of 1,2 of 2,4 of 22,1 of 1,7 of 9,http://www.ufcstats.com/fight-details/9c9039f921aa86ca
4,3,Din Thomas,0,15 of 56,26%,17 of 58,0 of 0,---,0,0,0:06,15 of 56,12 of 53,0 of 0,3 of 3,14 of 54,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/9c9039f921aa86ca
5,3,Clay Guida,0,6 of 39,15%,13 of 46,1 of 8,12%,0,0,1:12,6 of 39,5 of 37,1 of 2,0 of 0,6 of 38,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/9c9039f921aa86ca
0,1,Rich Clementi,0,11 of 33,33%,11 of 33,0 of 0,---,0,0,0:00,11 of 33,2 of 22,2 of 3,7 of 8,11 of 33,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/14df6d96c5f2d1df
1,1,Ross Pointon,0,13 of 53,24%,13 of 53,0 of 0,---,0,0,0:00,13 of 53,3 of 43,0 of 0,10 of 10,13 of 53,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/14df6d96c5f2d1df
2,2,Rich Clementi,0,12 of 30,40%,15 of 33,1 of 1,100%,1,0,0:43,12 of 30,6 of 21,3 of 4,3 of 5,12 of 30,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/14df6d96c5f2d1df
3,2,Ross Pointon,0,10 of 51,19%,10 of 51,0 of 0,---,0,0,0:00,10 of 51,3 of 43,2 of 3,5 of 5,8 of 47,2 of 4,0 of 0,http://www.ufcstats.com/fight-details/14df6d96c5f2d1df
0,1,Chuck Liddell,1,17 of 61,27%,17 of 61,0 of 0,---,0,0,0:31,17 of 61,15 of 59,1 of 1,1 of 1,12 of 35,0 of 0,5 of 26,http://www.ufcstats.com/fight-details/f507b715628d7bcb
